t,ra,dec,xi,eta,x,y,flag,q,col,row,flat,scale,response
806699445.615,242.365821998018,53.6725580749385,19749.28,4253.063,28990.47,5954.25,0,10.0,729.15466,470.88437,0.9251204,1.0124701729792904,0.936656824883941
806699447.825,242.368585722768,53.6730306695057,19715.82,4212.989,28939.84,5898.21,0,9.0,728.597,470.21646,0.9317246,1.0124701719470515,0.9433433740128554
806699448.325,242.369858179739,53.6721246358263,19716.35,4165.48,28950.57,5800.14,0,17.0,728.60583,469.42468,0.93545514,1.0124701717135132,0.9471204297208223
806699458.385,242.370545411864,53.671704649865,19768.8,4010.796,29018.96,5618.01,0,8.0,729.48,466.84662,0.90698284,1.0124701670147243,0.9182930665906729
806699466.31,242.369064094387,53.6737217826641,19737.06,3979.771,28977.99,5547.96,0,7.0,728.951,466.32953,0.9143048,1.0124701633131434,0.925706322966228
806699472.585,242.369088112169,53.6740989012077,19683.86,3902.052,28890.71,5463.9,0,9.0,728.06433,465.0342,0.938345,1.012470160382239,0.950046327880516
806699482.855,242.365784283938,53.6736234416803,19615.52,3835.285,28790.94,5365.83,0,8.0,726.92535,463.92142,0.93309903,1.0124701555853646,0.9447349215470784
806699485.785,242.364266176722,53.6727571228464,19612.71,3809.684,28784.7,5323.8,0,10.0,726.87854,463.49472,0.93309903,1.0124701542168306,0.9447349202701006
806699494.72,242.36493111595,53.6717104034366,19462.23,3778.185,28566.45,5197.71,0,10.0,724.3705,462.96973,0.9426905,1.0124701500435034,0.9544459835521184
806699495.48,242.367130164275,53.6708097768004,19428.08,3728.466,28516.34,5225.73,0,9.0,723.80133,462.14108,0.91925794,1.0124701496885251,0.9307212229618193
806699497.015,242.366313815499,53.6718159224497,19394.06,3776.075,28467.73,5295.78,0,9.0,723.2343,462.9346,0.91925794,1.012470148971563,0.9307212223027461
806699497.46,242.364235793091,53.6730308661404,19399.66,3839.703,28478.02,5323.8,0,8.0,723.32764,463.9951,0.9215221,1.012470148763714,0.9330135983361338
806699498.435,242.36426942256,53.6741379713916,19360.89,3878.522,28418.6,5435.88,0,9.0,722.6815,464.64206,0.9012822,1.0124701483083147,0.9125213138694117
806699504.33,242.370811198982,53.6723245891717,19197.04,3793.808,28175.55,5239.74,0,8.0,719.9507,463.23013,0.9281378,1.0124701455548997,0.9397117924379121
806699518.355,242.369549528479,53.6716134135888,19128.59,3965.453,28068.49,5547.96,0,8.0,718.8098,466.09088,0.94301236,1.012470139004154,0.9547718519295262
806699525.735,242.365794681488,53.6741944318287,19140.37,4191.074,28086.69,5884.2,0,8.0,719.00616,469.85126,0.93286514,1.0124701355571308,0.9444980976097815
806699555.505,242.366600172021,53.6729408814986,19501.48,4332.678,28627.97,5982.27,0,10.0,725.0247,472.2113,0.9256041,1.01247012165227,0.9371465007868648
806699556.71,242.364481210359,53.6739904461197,19537.82,4381.43,28685.46,6136.38,0,7.0,725.6303,473.02383,0.93070596,1.0124701210894431,0.9423119806420731
806699560.385,242.366592289424,53.6744044630341,19547.26,4345.061,28693.72,6080.34,0,9.0,725.78766,472.4177,0.9256041,1.012470119372938,0.9371464986771056
806699563.31,242.366772671721,53.6735263014926,19600.5,4288.857,28781.1,5982.27,0,6.0,726.675,471.48096,0.9322709,1.01247011800674,0.9438964124579906
806699564.855,242.37092558347,53.6743993499111,19529.63,4250.419,28671.4,5870.19,0,4.0,725.49384,470.8403,0.91049075,1.012470117285107,0.9218446777217776
806699564.995,242.366117013992,53.6728300159293,19647.75,4259.504,28849.75,5926.23,0,6.0,727.46246,470.99176,0.9504455,1.0124701172197166,0.9622976396558021
806699565.965,242.371795900419,53.67311167026,19555.35,4189.364,28707.09,5772.12,0,11.0,725.9225,469.82275,0.9263576,1.0124701167666526,0.937909414690287
806699575.71,242.365943916566,53.6718122340043,19769.97,4090.883,29027.13,5688.06,0,15.0,729.4995,468.18137,0.92643774,1.0124701122149948,0.9379905180801645
806699579.635,242.370433216851,53.6713755918999,19712.08,3966.026,28938.17,5533.95,0,7.0,728.53467,466.1004,0.9143048,1.0124701103817206,0.9257062745707744
806699591.555,242.372206316905,53.6740928235536,19593.17,3857.498,28759.83,5323.8,0,8.0,726.5528,464.29163,0.9273394,1.0124701048141724,0.9389033942238705
806699604.865,242.369587224278,53.6715237291337,19519.43,3688.513,28652.24,5155.68,0,8.0,725.32385,461.47522,0.9320477,1.0124700985973885,0.9436704517485934
806699605.115,242.369474334077,53.6735317805644,19477.11,3748.866,28594.4,5225.73,0,7.0,724.6185,462.4811,0.9426905,1.0124700984806196,0.9544459349442782
806699611.57,242.367347383928,53.6723277321089,19433.05,3727.609,28527.15,5127.66,0,4.0,723.8842,462.12683,0.91925794,1.012470095465643,0.9307211731170043
806699612.78,242.371181189476,53.6722900411588,19346.73,3684.016,28397.85,5127.66,0,9.0,722.4455,461.40027,0.92213494,1.012470094900481,0.9336340460170371
806699615.795,242.371092915845,53.6722894482991,19293.63,3695.777,28319.36,5169.69,0,9.0,721.56055,461.5963,0.9471753,1.0124700934922464,0.9589866888065347
806699616.1,242.37065217495,53.6731277140486,19279.31,3727.875,28297.65,5211.72,0,9.0,721.3219,462.13126,0.9483739,1.012470093349788,0.9602002250001065
806699620.365,242.366197622516,53.6724750217721,19303.96,3790.758,28335.36,5309.79,0,9.0,721.7327,463.1793,0.93883926,1.0124700913577085,0.9505466680655017
806699625.845,242.367115535641,53.6723042831854,19215.09,3830.095,28206.05,5281.77,0,7.0,720.2515,463.8349,0.92800397,1.012470088798131,0.9395762586794367
806699627.89,242.363613752184,53.6731157544762,19240.65,3921.531,28238.14,5449.89,0,9.0,720.6775,465.35883,0.92942005,1.0124700878429604,0.9410100036747693
806699629.265,242.371964972354,53.6732603614421,19073.13,3845.179,27988.41,5393.85,0,9.0,717.8855,464.08633,0.93750656,1.0124700872007308,0.9491973450218735
806699629.485,242.36486736069,53.6727057383328,19207.92,3915.937,28190.5,5477.91,0,8.0,720.13196,465.2656,0.92942005,1.0124700870979741,0.941010002982364
806699638.525,242.364673881379,53.6734964044943,19149.41,4074.924,28102.69,5716.08,0,2.0,719.15686,467.9154,0.9321664,1.0124700828756061,0.9437905898031363
806699653.27,242.363694082318,53.6743853194656,19220.3,4338.872,28208.08,6066.33,0,10.0,720.3383,472.31454,0.92382735,1.0124700759885692,0.9353475473961774
806699660.07,242.371883516087,53.6732401284888,19189.03,4275.042,28160.61,5996.28,0,9.0,719.81714,471.25073,0.91278076,1.012470072812452,0.9241632042791883
806699143.14,242.368349853909,53.674848571231,19617.09,4034.592,28797.54,5618.01,0,10.0,726.9515,467.2432,0.92234224,1.012470314258326,0.9338441384070285
806699164.72,242.370394803455,53.6756291899875,19491.88,4229.745,28613.47,5898.21,0,10.0,724.8647,470.49576,0.9431018,1.0124703041788046,0.9548625899384349
806699165.06,242.369893253,53.6747219187963,19519.54,4210.925,28662.08,5842.17,0,5.0,725.3257,470.1821,0.91049075,1.0124703040199985,0.9218448477421693
806699188.235,242.364559662707,53.6748847725406,19790.51,4432.577,29055.08,6108.36,0,5.0,729.8418,473.87628,0.92030215,1.0124702931954896,0.9317785903054491
806699200.305,242.367221955929,53.6745824133202,19866.66,4361.638,29164.25,6080.34,0,6.0,731.111,472.69397,0.93789434,1.0124702875578713,0.9495901565025282
806699204.61,242.371148389903,53.6748735711609,19829.58,4289.075,29105.18,5982.27,0,9.0,730.493,471.48456,0.91763544,1.0124702855471053,0.9290786168016653
806699209.75,242.367849125727,53.6757049885406,19905.56,4304.67,29215.94,6038.31,0,8.0,731.75934,471.74448,0.93206996,1.0124702831463304,0.9436931335354914
806699220.03,242.364645444262,53.6744490759783,20013.0,4193.749,29365.28,5842.17,0,10.0,733.55,469.89584,0.9165617,1.0124702783447797,0.9279915025583632
806699232.75,242.370722946212,53.6747827040467,19826.63,3991.135,29100.61,5604.0,0,8.0,730.44385,466.51892,0.90174216,1.012470272403562,0.9129871306972523
806699264.67,242.365977934439,53.6756080521821,19450.08,4035.281,28556.07,5632.02,0,7.0,724.168,467.2547,0.9541697,1.0124702574944697,0.9660684323442907
806699266.35,242.36843380939,53.6761165869917,19377.23,4034.446,28441.28,5618.01,0,10.0,722.95386,467.24075,0.95055646,1.0124702567097807,0.9624101400791562
806699272.05,242.370111030629,53.6758549358628,19301.46,4061.493,28328.59,5604.0,0,10.0,721.69104,467.69156,0.94498277,1.012470254047443,0.956766942281359
806699283.72,242.369563981051,53.6757118747836,19286.42,4197.207,28314.61,5842.17,0,6.0,721.4403,469.95343,0.9214587,1.0124702485966575,0.932949540485323
806699288.86,242.371289376805,53.6752705906428,19273.7,4218.589,28287.8,5926.23,0,8.0,721.22833,470.3098,0.93805605,1.0124702461958828,0.9497538416417343
806699313.375,242.369997878299,53.6753460808137,19549.65,4362.4,28703.04,6108.36,0,7.0,725.8275,472.70667,0.9256041,1.012470234745497,0.9371466054664199
806699331.41,242.36802416253,53.6744768651184,19799.67,4214.84,29064.93,5884.2,0,4.0,729.9945,470.2473,0.9251204,1.0124702263217689,0.9366568742321567
806699331.985,242.370119905064,53.6750935672956,19753.64,4202.236,28996.19,5884.2,0,9.0,729.22736,470.03726,0.9251204,1.0124702260532,0.9366568739836981
806699339.73,242.370257663395,53.6755403353495,19767.1,4115.779,29015.79,5674.05,0,9.0,729.45166,468.5963,0.92643774,1.0124702224356912,0.9379906201927769
806699346.445,242.370158623798,53.6746570893628,19773.38,4007.329,29023.61,5589.99,0,10.0,729.5564,466.78882,0.90698284,1.0124702192992714,0.9182931140118599
806699355.06,242.368089270314,53.6752161123465,19729.67,3947.999,28962.0,5435.88,0,11.0,728.8279,465.8,0.938345,1.0124702152754064,0.950046379389246
806699358.43,242.369809340854,53.6752272044246,19660.38,3898.694,28857.04,5379.84,0,9.0,727.67303,464.9782,0.92309904,1.0124702137013584,0.9346102832937107
806699397.475,242.366712342172,53.67601158029,19196.44,4137.041,28172.92,5786.13,0,7.0,719.9407,468.9507,0.93388766,1.0124701954643531,0.9455334221716122
806699423.65,242.365389971554,53.6745991283647,19415.26,4382.897,28505.44,6066.33,0,7.0,723.58765,473.0483,0.9318552,1.0124701832386251,0.9434756068385206
806699433.78,242.370034286846,53.6748175135505,19478.61,4346.887,28593.87,6010.29,0,9.0,724.6435,472.44812,0.9481204,1.0124701785071406,0.9599436460346659
806699436.62,242.367980588954,53.6755316365657,19538.96,4380.858,28687.48,6150.39,0,7.0,725.64935,473.0143,0.93070596,1.012470177180643,0.9423120328464873
806699446.84,242.364890117845,53.6744359482945,19741.87,4306.714,28985.73,6010.29,0,7.0,729.0312,471.7786,0.9229748,1.0124701724071214,0.9344844800993986
806699459.63,242.369755989438,53.6749586028992,19718.04,4100.063,28947.58,5744.1,0,8.0,728.634,468.33438,0.92675495,1.0124701664332139,0.9383117399647747
806699461.535,242.369801445704,53.6759126756324,19696.0,4101.747,28916.55,5744.1,0,7.0,728.26666,468.36243,0.92675495,1.0124701655434336,0.9383117391401664
806699468.05,242.365155367752,53.6752250428246,19766.62,4045.346,29017.29,5632.02,0,2.0,729.44366,467.42242,0.917828,1.0124701625004309,0.9292734880333526
806699470.405,242.368956007094,53.6759197863927,19672.25,3986.685,28877.7,5561.97,0,8.0,727.87085,466.44473,0.9314584,1.0124701614004656,0.9430738503563468
806699487.68,242.368231555525,53.6746965862271,19472.14,3818.31,28589.74,5239.74,0,5.0,724.53564,463.6385,0.9353862,1.012470153331721,0.9470505899776033
806699501.485,242.363940434525,53.6745594535012,19311.63,3916.636,28346.26,5477.91,0,9.0,721.8605,465.27728,0.9448338,1.0124701468837318,0.9566160315527952
806699508.215,242.366897539098,53.6749164316974,19171.94,3956.526,28133.63,5519.94,0,9.0,719.5323,465.9421,0.9341624,1.012470143740308,0.9458115174454854
806699517.52,242.366871798643,53.6761205992628,19088.04,4120.15,28007.05,5772.12,0,12.0,718.13403,468.6692,0.9302807,1.0124701393941629,0.9418814152477494
806699543.435,242.368111358576,53.675270140948,19242.36,4373.524,28241.83,6136.38,0,8.0,720.706,472.89206,0.92382735,1.0124701272898806,0.9353475947897321
806699556.435,242.368013815985,53.6761849745655,19426.54,4407.662,28519.95,6178.41,0,2.0,723.7757,473.46106,0.9318552,1.012470121217889,0.9434755490441751
806699567.575,242.369801187485,53.6749056995516,19572.78,4251.103,28740.75,5926.23,0,5.0,726.21295,470.8517,0.91276354,1.0124701160146596,0.9241458031639866
806699568.28,242.364902406937,53.6753913831501,19657.39,4314.745,28863.72,5996.28,0,5.0,727.62317,471.91245,0.940732,1.012470115685371,0.9524630391553925
806699573.075,242.367230291182,53.6747649178463,19670.57,4201.25,28882.88,5772.12,0,5.0,727.84283,470.0208,0.9504455,1.0124701134457408,0.9622976360688438
806699595.585,242.367734009994,53.6753579961447,19607.44,3899.938,28782.59,5379.84,0,8.0,726.79065,464.99896,0.9273394,1.0124701029318555,0.9389033924783239
806699596.405,242.367170030806,53.6749654742222,19616.51,3885.159,28793.49,5435.88,0,9.0,726.94183,464.7527,0.9273394,1.012470102548853,0.9389033921231505
806699610.875,242.368057008657,53.6746473551532,19384.47,3788.992,28462.02,5197.71,0,6.0,723.0745,463.14987,0.9215221,1.0124700957902608,0.933013549519927
806699621.1,242.366441663184,53.6758674470998,19221.44,3896.142,28209.13,5435.88,0,9.0,720.3573,464.93567,0.92402494,1.0124700910144073,0.9355476146326576
806699624.555,242.369726270761,53.6744535088396,19140.89,3847.669,28091.26,5309.79,0,9.0,719.01483,464.12784,0.9283439,1.0124700894006593,0.9399204234264846
806699629.205,242.367468222856,53.6758363634994,19101.93,3974.684,28029.82,5575.98,0,8.0,718.3655,466.24475,0.94301236,1.0124700872287555,0.9547718031046858
806699632.07,242.36815754844,53.6750409675217,19082.5,3985.178,27999.75,5505.93,0,9.0,718.0417,466.41965,0.94301236,1.0124700858905824,0.954771801842772
806699655.085,242.364628403522,53.6751335461231,19208.79,4370.307,28198.32,6024.3,0,5.0,720.1465,472.83844,0.92382735,1.0124700751408264,0.9353475466130096
806699667.45,242.368012335078,53.6716567716356,19412.53,4311.505,28497.62,6010.29,0,11.0,723.5421,471.8584,0.92864734,1.012470069365431,0.9402276360816675
806699673.99,242.367797361794,53.6729510833169,19504.96,4346.282,28632.11,6010.29,0,9.0,725.0827,472.43805,0.9256041,1.0124700663107535,0.9371464495625299
806699690.05,242.368103638479,53.6723344499752,19729.43,4173.589,28963.58,5786.13,0,8.0,728.82385,469.5598,0.93545514,1.0124700588095128,0.9471203241041944
806699698.47,242.370242085905,53.6735615508247,19716.3,4057.235,28942.92,5688.06,0,8.0,728.605,467.62057,0.94039816,1.012470054876733,0.9521249732622294
806699702.95,242.369370126444,53.671537767713,19771.68,3931.408,29025.02,5491.92,0,7.0,729.5281,465.52347,0.9128995,1.0124700527842325,0.9242833990501559
806699715.695,242.372040222584,53.673479666114,19587.57,3769.464,28757.71,5239.74,0,6.0,726.4595,462.8244,0.93862295,1.0124700468313494,0.9503276236698471
806699721.29,242.370473446631,53.6727733354772,19546.39,3715.938,28689.07,5197.71,0,9.0,725.77313,461.93228,0.9320477,1.0124700442180594,0.9436704010644635
806699723.24,242.36394897364,53.6735604569719,19613.37,3804.716,28795.51,5225.73,0,6.0,726.8895,463.41196,0.93309903,1.0124700433072613,0.944734816780489
806699735.165,242.367236387861,53.6708420734608,19374.29,3680.07,28438.29,5141.67,0,10.0,722.90485,461.3345,0.92213494,1.012470037737381,0.9336339933049456
806699752.73,242.367615094792,53.6713532210697,19129.47,3878.121,28074.73,5351.82,0,8.0,718.82446,464.63538,0.94809157,1.0124700295331928,0.9599142963978599
806699756.165,242.370601434109,53.6712503750508,19060.46,3896.613,27967.67,5421.87,0,13.0,717.6744,464.94354,0.93750656,1.0124700279287873,0.9491972894540377
806699759.41,242.364002086453,53.6740921044714,19110.05,4114.44,28040.54,5744.1,0,9.0,718.5008,468.574,0.9302807,1.012470026413126,0.9418813101436728
806699764.67,242.371563272058,53.674151629689,18982.68,4119.17,27852.96,5772.12,0,7.0,716.37805,468.65283,0.95091164,1.0124700239563071,0.9627695320660198
806699771.15,242.365646378208,53.6734845376265,19152.84,4267.931,28107.87,5996.28,0,8.0,719.214,471.13217,0.91278076,1.0124700209296555,0.9241631569215697
806699772.25,242.365599437265,53.6719662261457,19195.73,4239.722,28170.46,5940.24,0,10.0,719.92883,470.66202,0.93025476,1.012470020415872,0.9418550532211215
806699772.45,242.367387367329,53.6708675332864,19188.14,4188.559,28159.56,5870.19,0,11.0,719.80237,469.80933,0.93286514,1.0124700203224568,0.9444979901113708
806699777.525,242.366303366172,53.6743829527162,19204.13,4367.887,28188.56,6122.37,0,7.0,720.06885,472.7981,0.92382735,1.012470017952047,0.9353474937804509
806699783.775,242.367572997318,53.6718261946832,19337.82,4322.733,28384.49,6052.32,0,11.0,722.297,472.04556,0.9271991,1.012470015032823,0.9387613123207026
806699784.395,242.368238987277,53.6733271688415,19306.94,4362.864,28335.79,6094.35,0,9.0,721.7823,472.7144,0.94404286,1.012470014743236,0.9558150898623127
806699792.09,242.363737362879,53.6736339742632,19525.99,4439.883,28662.7,6220.44,0,12.0,725.43317,473.99808,0.93070596,1.0124700111490874,0.9423118783199282
806699792.64,242.369248242831,53.6725285616618,19461.26,4340.278,28570.66,6066.33,0,4.0,724.3543,472.33795,0.9481204,1.0124700108921958,0.9599434871155148
806699793.235,242.364540989289,53.6737889444932,19530.97,4432.131,28670.34,6192.42,0,10.0,725.5162,473.86884,0.93070596,1.0124700106142859,0.9423118778221853
806699796.955,242.3659475569,53.6714623982152,19624.01,4332.395,28807.99,6052.32,0,11.0,727.0668,472.2066,0.9332117,1.0124700088767637,0.9448488422132
806699798.36,242.365167673776,53.6729341467517,19633.61,4377.842,28828.04,6108.36,0,15.0,727.2268,472.96405,0.9332117,1.0124700082205222,0.9448488416007877
806699800.065,242.372373682558,53.6723974398588,19548.5,4266.719,28696.19,5954.25,0,9.0,725.80835,471.11197,0.92005527,1.012470007424158,0.9315283662449747
806699801.0,242.367613891255,53.6708984329496,19679.65,4268.029,28893.26,5912.22,0,7.0,727.99414,471.1338,0.940732,1.0124700069874422,0.9524629368997722
806699802.59,242.368806199456,53.6734756601292,19632.2,4315.481,28819.86,6038.31,0,11.0,727.2033,471.92468,0.940732,1.0124700062447913,0.9524629362011369
806699809.11,242.370140531514,53.6727130149587,19717.05,4196.647,28944.5,5870.19,0,8.0,728.61755,469.9441,0.93545514,1.0124700031994576,0.9471202720834823
806699820.325,242.36558670414,53.6732585697814,19866.06,4080.604,29155.99,5702.07,0,8.0,731.101,468.01004,0.9297826,1.0124699979612026,0.941377016501216
806699825.93,242.369497066655,53.6718195208324,19819.28,3895.663,29095.34,5421.87,0,6.0,730.3213,464.92773,0.9068224,1.0124699953432432,0.9181304543019719
806699833.14,242.370725239317,53.6715432201457,19743.35,3754.941,28978.61,5253.75,0,4.0,729.05585,462.58234,0.92114145,1.0124699919756273,0.9326280720722572
806699834.035,242.370844098678,53.6714955977001,19732.79,3738.913,28966.65,5155.68,0,7.0,728.8798,462.31522,0.931439,1.012469991557594,0.9430540187347484
